title,text,subject,date
Reuters: Scientific research has been confirmed by multiple sources.,Reuters: Scientific research has been confirmed by multiple sources. Medical discoveries COVID-19 vaccine Moon landing Global warming Climate change,News,2024-03-30
Fact Check: Climate change verified by independent experts.,Fact Check: Climate change verified by independent experts. Climate change Medical discoveries Earth shape Vaccination safety Earth shape,News,2024-03-30
Study Shows: Moon landing according to peer-reviewed research.,Study Shows: Moon landing according to peer-reviewed research. Medical discoveries Scientific research Scientific research Space exploration Moon landing,News,2024-03-30
Reuters: Earth shape has been confirmed by multiple sources.,Reuters: Earth shape has been confirmed by multiple sources. Moon landing Earth shape COVID-19 vaccine Evolution theory Scientific research,News,2024-03-30
Confirmed: Climate change as reported by verified sources.,Confirmed: Climate change as reported by verified sources. Scientific research COVID-19 vaccine Space exploration Scientific research Vaccination safety,News,2024-03-30
Reuters: Moon landing has been confirmed by multiple sources.,Reuters: Moon landing has been confirmed by multiple sources. Medical discoveries Scientific research Global warming COVID-19 vaccine Global warming,News,2024-03-30
Fact Check: COVID-19 vaccine verified by independent experts.,Fact Check: COVID-19 vaccine verified by independent experts. Medical discoveries Moon landing Moon landing Climate change Moon landing,News,2024-03-30
Reuters: Moon landing has been confirmed by multiple sources.,Reuters: Moon landing has been confirmed by multiple sources. Global warming Moon landing Evolution theory Climate change Space exploration,News,2024-03-30
Official Report: COVID-19 vaccine findings released by government agency.,Official Report: COVID-19 vaccine findings released by government agency. Scientific research Global warming Space exploration Evolution theory Earth shape,News,2024-03-30
Fact Check: Vaccination safety verified by independent experts.,Fact Check: Vaccination safety verified by independent experts. Space exploration Evolution theory COVID-19 vaccine COVID-19 vaccine Moon landing,News,2024-03-30
Reuters: Medical discoveries has been confirmed by multiple sources.,Reuters: Medical discoveries has been confirmed by multiple sources. Climate change COVID-19 vaccine Moon landing Scientific research Moon landing,News,2024-03-30
Reuters: Global warming has been confirmed by multiple sources.,Reuters: Global warming has been confirmed by multiple sources. Vaccination safety Space exploration Moon landing Scientific research Space exploration,News,2024-03-30
Fact Check: Vaccination safety verified by independent experts.,Fact Check: Vaccination safety verified by independent experts. Medical discoveries Scientific research Global warming Scientific research Scientific research,News,2024-03-30
Confirmed: Evolution theory as reported by verified sources.,Confirmed: Evolution theory as reported by verified sources. Evolution theory Medical discoveries Medical discoveries Scientific research Earth shape,News,2024-03-30
Official Report: Moon landing findings released by government agency.,Official Report: Moon landing findings released by government agency. Medical discoveries Vaccination safety Space exploration Scientific research Climate change,News,2024-03-30
Fact Check: Medical discoveries verified by independent experts.,Fact Check: Medical discoveries verified by independent experts. Climate change Global warming Climate change Medical discoveries Scientific research,News,2024-03-30
Confirmed: Moon landing as reported by verified sources.,Confirmed: Moon landing as reported by verified sources. Space exploration Space exploration Global warming Vaccination safety Vaccination safety,News,2024-03-30
Official Report: Vaccination safety findings released by government agency.,Official Report: Vaccination safety findings released by government agency. Scientific research Evolution theory Evolution theory Evolution theory COVID-19 vaccine,News,2024-03-30
Confirmed: Space exploration as reported by verified sources.,Confirmed: Space exploration as reported by verified sources. Medical discoveries COVID-19 vaccine Earth shape Medical discoveries Moon landing,News,2024-03-30
Official Report: COVID-19 vaccine findings released by government agency.,Official Report: COVID-19 vaccine findings released by government agency. COVID-19 vaccine Medical discoveries COVID-19 vaccine Scientific research Medical discoveries,News,2024-03-30
Reuters: Vaccination safety has been confirmed by multiple sources.,Reuters: Vaccination safety has been confirmed by multiple sources. Earth shape Global warming Global warming COVID-19 vaccine Medical discoveries,News,2024-03-30
Confirmed: Space exploration as reported by verified sources.,Confirmed: Space exploration as reported by verified sources. Space exploration Climate change Earth shape Space exploration Medical discoveries,News,2024-03-30
Fact Check: Scientific research verified by independent experts.,Fact Check: Scientific research verified by independent experts. Global warming COVID-19 vaccine Vaccination safety Scientific research COVID-19 vaccine,News,2024-03-30
Official Report: Scientific research findings released by government agency.,Official Report: Scientific research findings released by government agency. Vaccination safety Climate change Global warming Earth shape Scientific research,News,2024-03-30
Official Report: Medical discoveries findings released by government agency.,Official Report: Medical discoveries findings released by government agency. Space exploration Space exploration Space exploration Vaccination safety Climate change,News,2024-03-30
Reuters: Evolution theory has been confirmed by multiple sources.,Reuters: Evolution theory has been confirmed by multiple sources. COVID-19 vaccine Earth shape Evolution theory Global warming Earth shape,News,2024-03-30
